"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION","AMOUNT"
"2168000",17/05/2026,"74","VAS","HYB","es1",229,1145
"2168000",17/05/2026,"74","VAS","HYB","cpr",422,1266
"2168000",17/05/2026,"74","VAS","HYB","9is",107,3745
"2168000",17/05/2026,"74","VAS","HYB","exs1",23,138
"21685353",17/05/2026,"74","VAS","PREPAID","_N",3,45
"2168000",17/05/2026,"74","VAS","PREPAID","est2",3,12
"2168000",18/05/2026,"74","VAS","PREPAID","rtt1",15561,700245
"2168000",18/05/2026,"74","VAS","PREPAID","ra1",3540,1770
"2168000",18/05/2026,"74","VAS","PREPAID","9is",7858,27503
"2168590601",18/05/2026,"75","VAS","PREPAID","_N",9648,4824
"21685857",18/05/2026,"75","VAS","PREPAID","_N",3950,2765
"216853771",18/05/2026,"75","VAS","HYB","_N",693,24255
"2168590604",18/05/2026,"75","VAS","PREPAID","_N",2671,165602
"2168000",18/05/2026,"74","VAS","PREPAID","mo1",1125,675
"2168000",18/05/2026,"74","VAS","HYB","exs1",46,276
"21685098",18/05/2026,"75","VAS","HYB","_N",777,34965
"2168000",18/05/2026,"74","VAS","HYB","tj",583,26235
"2168000",18/05/2026,"74","VAS","PREPAID","mel1",1896,8532
"21685510",18/05/2026,"74","VAS","PREPAID","_N",158,316
"2168000",18/05/2026,"74","VAS","PREPAID","foo1",386,1737
"2168000",18/05/2026,"74","VAS","PREPAID","qe4",57,228
"2168000",18/05/2026,"74","VAS","HYB","gm",163,652
"21685555",18/05/2026,"74","VAS","PREPAID","_N",13,117
"21685988",18/05/2026,"74","VAS","HYB","_N",7,105
"21685822",18/05/2026,"74","VAS","PREPAID","_N",1,25
"21685515",19/05/2026,"75","VAS","PREPAID","_N",3556,19558
"2168000",19/05/2026,"74","VAS","PREPAID","kow2",7101,42606
"2168000",19/05/2026,"74","VAS","HYB","ww",653,3265
"2168000",19/05/2026,"74","VAS","PREPAID","sw1",7413,44478
"2168590603",19/05/2026,"75","VAS","PREPAID","_N",4386,271932
"21685220",19/05/2026,"75","VAS","PREPAID","_N",8988,35952
"2168000",19/05/2026,"74","VAS","PREPAID","too1",654,327
"2168000",19/05/2026,"74","VAS","PREPAID","qe3",4723,259765
"2168000",19/05/2026,"74","VAS","PREPAID","cpr",10390,3117
"216855201",19/05/2026,"75","VAS","HYB","_N",1425,7125
"2168000",19/05/2026,"74","VAS","HYB","esl1",299,1495
"2168000",19/05/2026,"74","VAS","PREPAID","raf1",884,442
"216855193",19/05/2026,"75","VAS","HYB","_N",66,924
"2168000",19/05/2026,"74","VAS","PREPAID","se1",5394,37758
"2168000",19/05/2026,"74","VAS","HYB","raf",585,2925
"21685001",19/05/2026,"75","VAS","HYB","_N",29,725
"2168000",19/05/2026,"74","VAS","PREPAID","mel1",2274,10233
"2168000",19/05/2026,"74","VAS","HYB","kow",1198,7188
"21685198",19/05/2026,"75","VAS","HYB","_N",175,875
"2168000",19/05/2026,"74","VAS","HYB","rtt1",714,3213
"2168000",19/05/2026,"74","VAS","PREPAID","cpt",478,2629
"2168000",19/05/2026,"74","VAS","PREPAID","nj2",37,259
"21685353",19/05/2026,"74","VAS","HYB","_N",1,15
"2168590603",19/05/2026,"75","VAS","HYB","_N",202,12524
"2168000",19/05/2026,"74","VAS","HYB","kow2",335,201
"2168000",19/05/2026,"74","VAS","HYB","ra1",273,1365
"2168000",19/05/2026,"74","VAS","PREPAID","viu1",1995,9975
"21685353",19/05/2026,"74","VAS","PREPAID","_N",8,12
"2168000",19/05/2026,"74","VAS","HYB","foo1",20,9
"2168000",19/05/2026,"74","VAS","HYB","dsc",3,75
"2168000",19/05/2026,"74","VAS","PREPAID","sw2",3,18
"2168000",20/05/2026,"74","VAS","PREPAID","sw1",7541,45246
"2168000",20/05/2026,"74","VAS","PREPAID","kow2",6937,41622
"2168000",20/05/2026,"74","VAS","PREPAID","cf",5111,25555
"216855201",20/05/2026,"75","VAS","PREPAID","_N",12816,6408
"21685856",20/05/2026,"75","VAS","PREPAID","_N",3974,27818
"2168000",20/05/2026,"74","VAS","PREPAID","ab1",4951,24755
"2168000",20/05/2026,"74","VAS","PREPAID","viu1",1964,982
"2168590601",20/05/2026,"75","VAS","HYB","_N",525,2625
"2168000",20/05/2026,"74","VAS","PREPAID","bus1",5909,35454
"2168000",20/05/2026,"74","VAS","PREPAID","nj1",3405,681
"21685875",20/05/2026,"75","VAS","PREPAID","_N",3938,31504
"2168000",20/05/2026,"74","VAS","HYB","cpr",550,165
"21685198",20/05/2026,"75","VAS","PREPAID","_N",2817,14085
"2168000",20/05/2026,"74","VAS","HYB","taw1",662,3972
"2168000",20/05/2026,"74","VAS","PREPAID","elj1",2499,9996
"216853771",20/05/2026,"75","VAS","HYB","_N",723,25305
"21685353",20/05/2026,"75","VAS","HYB","_N",461,1383
"21685085",20/05/2026,"74","VAS","PREPAID","_N",255,3672
"21685351",20/05/2026,"75","VAS","HYB","_N",104,728
"21685051",20/05/2026,"75","VAS","HYB","_N",59,59
"2168000",20/05/2026,"74","VAS","HYB","fof1",106,742
"21685857",20/05/2026,"75","VAS","HYB","_N",125,875
"21685856",20/05/2026,"75","VAS","HYB","_N",179,1253
"2168000",20/05/2026,"74","VAS","HYB","kow3",500,300
"21685008",20/05/2026,"75","VAS","HYB","_N",43,1075
"2168000",20/05/2026,"74","VAS","HYB","sh2",6,8994
"2168000",20/05/2026,"74","VAS","HYB","qe3",86,473
"2168000",20/05/2026,"74","VAS","HYB","gm",155,62
"2168000",20/05/2026,"74","VAS","PREPAID","dsc",15,375
"2168000",20/05/2026,"74","VAS","HYB","qe2",4,24
"2168000",20/05/2026,"74","VAS","HYB","se2",2,14
"2168000",21/05/2026,"74","VAS","PREPAID","raf",13488,6744
"2168000",21/05/2026,"74","VAS","PREPAID","sw1",7710,4626
"2168590601",21/05/2026,"75","VAS","PREPAID","_N",9863,49315
"21685875",21/05/2026,"75","VAS","PREPAID","_N",4292,34336
"2168000",21/05/2026,"74","VAS","PREPAID","mo1",1122,6732
"2168000",21/05/2026,"74","VAS","PREPAID","ajw1",5199,31194
"2168000",21/05/2026,"74","VAS","PREPAID","tth",1155,51975
"2168000",21/05/2026,"74","VAS","PREPAID","cf",5153,25765
"2168000",21/05/2026,"74","VAS","PREPAID","esp",2336,1168
"2168590602",21/05/2026,"75","VAS","HYB","_N",866,433
"2168000",21/05/2026,"74","VAS","PREPAID","taw2",22,77
"2168000",21/05/2026,"74","VAS","HYB","esl1",325,1625
"2168000",21/05/2026,"74","VAS","PREPAID","exs1",511,3066
"2168000",21/05/2026,"74","VAS","HYB","tts",174,87
"2168000",21/05/2026,"74","VAS","HYB","mo1",54,324
"21685351",21/05/2026,"74","VAS","PREPAID","_N",4,196
"2168000",21/05/2026,"74","VAS","PREPAID","qe4",3,12
"2168000",21/05/2026,"74","VAS","PREPAID","sh1",8,7192
"2168000",21/05/2026,"74","VAS","PREPAID","sh2",9,13491
"216855195",21/05/2026,"75","VAS","PREPAID","_N",2,5
"2168000",21/05/2026,"74","VAS","HYB","dst",6,15
"2168000",21/05/2026,"74","VAS","HYB","sh1",3,2697
"21685822",21/05/2026,"74","VAS","PREPAID","_N",1,25
"2168000",21/05/2026,"74","VAS","HYB","qe1",7,49
"216855202",21/05/2026,"75","VAS","PREPAID","_N",2,7
"21685005",21/05/2026,"74","VAS","PREPAID","_N",1,95
"2168000",22/05/2026,"74","VAS","PREPAID","lig1",4311,21555
"2168000",22/05/2026,"74","VAS","PREPAID","ww",15848,7924
"2168000",22/05/2026,"74","VAS","HYB","ouk1",1739,8695
"2168560603",22/05/2026,"75","VAS","PREPAID","_N",5368,24156
"2168000",22/05/2026,"74","VAS","PREPAID","tts",4795,23975
"2168000",22/05/2026,"74","VAS","HYB","tts",176,88
"2168000",22/05/2026,"74","VAS","PREPAID","cf",5505,27525
"2168000",22/05/2026,"74","VAS","HYB","ww",680,340
"21685353",22/05/2026,"75","VAS","HYB","_N",498,1494
"2168000",22/05/2026,"74","VAS","HYB","taw1",728,4368
"21685999",22/05/2026,"74","VAS","PREPAID","_N",13,1872
"2168560601",22/05/2026,"75","VAS","HYB","_N",115,5175
"2168590601",22/05/2026,"75","VAS","HYB","_N",576,288
"2168000",22/05/2026,"74","VAS","PREPAID","viu1",2076,1038
"2168000",22/05/2026,"74","VAS","PREPAID","mo2",5,175
"2168000",22/05/2026,"74","VAS","HYB","es1",405,2025
"2168000",22/05/2026,"74","VAS","HYB","mo1",68,408
"2168000",22/05/2026,"74","VAS","HYB","raf1",33,165
"21685001",22/05/2026,"75","VAS","HYB","_N",47,1175
"2168000",22/05/2026,"74","VAS","PREPAID","sh2",15,22485
"2168000",22/05/2026,"74","VAS","PREPAID","bus2",2,5
"21685999",22/05/2026,"74","VAS","HYB","_N",1,144
"2168000",22/05/2026,"74","VAS","PREPAID","exs2",1,35
"2168560603",23/05/2026,"75","VAS","PREPAID","_N",5404,24318
"21685353",23/05/2026,"75","VAS","HYB","_N",499,1497
"216853771",23/05/2026,"75","VAS","PREPAID","_N",3292,11522
"21685051",23/05/2026,"75","VAS","PREPAID","_N",223,223
"2168000",23/05/2026,"74","VAS","PREPAID","qe2",232,1392
"2168000",23/05/2026,"74","VAS","PREPAID","elj1",2708,10832
"2168000",23/05/2026,"74","VAS","PREPAID","viu1",2185,10925
"21685875",23/05/2026,"75","VAS","HYB","_N",289,2312
"2168000",23/05/2026,"74","VAS","HYB","se1",1068,7476
"2168000",23/05/2026,"74","VAS","HYB","es1",442,221
"2168000",23/05/2026,"74","VAS","HYB","taw1",814,4884
"2168000",23/05/2026,"74","VAS","HYB","gm",202,808
"21685351",23/05/2026,"75","VAS","HYB","_N",100,7
"2168000",23/05/2026,"74","VAS","HYB","ajw1",85,51
"2168000",23/05/2026,"74","VAS","HYB","kid1",91,4095
"21685005",23/05/2026,"74","VAS","PREPAID","_N",2,19
"2168000",23/05/2026,"74","VAS","PREPAID","vib1",6,3
"2168000",23/05/2026,"74","VAS","PREPAID","se2",6,42
"21685510",23/05/2026,"74","VAS","HYB","_N",16,32
"2168000",23/05/2026,"74","VAS","HYB","dst",8,2
"2168000",23/05/2026,"74","VAS","PREPAID","sh1",6,5394
"21685840",23/05/2026,"74","VAS","PREPAID","_N",1,9
"2168000",24/05/2026,"74","VAS","PREPAID","tj",4110,18495
"21685198",24/05/2026,"75","VAS","PREPAID","_N",2938,1469
"2168000",24/05/2026,"74","VAS","HYB","kow",1366,8196
"2168000",24/05/2026,"74","VAS","PREPAID","sw1",7900,4740
"21685857",24/05/2026,"75","VAS","PREPAID","_N",3837,26859
"2168000",24/05/2026,"74","VAS","PREPAID","smt1",10647,372645
"2168000",24/05/2026,"74","VAS","PREPAID","nj2",30,21
"2168000",24/05/2026,"74","VAS","HYB","esp",175,875
"2168000",24/05/2026,"74","VAS","HYB","es1",464,232
"2168000",24/05/2026,"74","VAS","HYB","sw1",183,1098
"2168560603",24/05/2026,"75","VAS","HYB","_N",248,1116
"21685999",24/05/2026,"74","VAS","PREPAID","_N",15,216
"2168000",24/05/2026,"74","VAS","HYB","qe4",4,16
"216855202",24/05/2026,"75","VAS","PREPAID","_N",1,35
"21685580",24/05/2026,"74","VAS","HYB","_N",2,3
"21685151",24/05/2026,"74","VAS","PREPAID","_N",1,1
"21685005",24/05/2026,"74","VAS","PREPAID","_N",1,95
"2168000",25/05/2026,"74","VAS","PREPAID","kow2",8025,4815
"2168000",25/05/2026,"74","VAS","PREPAID","9is",8523,298305
"2168000",25/05/2026,"74","VAS","PREPAID","ouk1",8262,4131
"2168000",25/05/2026,"74","VAS","PREPAID","raf",14564,7282
"2168000",25/05/2026,"74","VAS","PREPAID","ab1",5257,26285
"216855201",25/05/2026,"75","VAS","HYB","_N",2041,10205
"216855201",25/05/2026,"75","VAS","PREPAID","_N",16931,84655
"2168000",25/05/2026,"74","VAS","PREPAID","too1",771,3855
"2168590602",25/05/2026,"75","VAS","PREPAID","_N",11009,55045
"2168590602",25/05/2026,"75","VAS","HYB","_N",1087,5435
"2168000",25/05/2026,"74","VAS","HYB","kow",1474,8844
"2168560602",25/05/2026,"75","VAS","HYB","_N",403,18135
"216853771",25/05/2026,"75","VAS","HYB","_N",1031,36085
"2168000",25/05/2026,"74","VAS","PREPAID","ds",880,396
"2168000",25/05/2026,"74","VAS","HYB","raf1",32,16
"2168000",25/05/2026,"74","VAS","HYB","ra1",325,1625
"21685198",25/05/2026,"75","VAS","HYB","_N",205,1025
"21685353",25/05/2026,"74","VAS","PREPAID","_N",12,18
"2168000",25/05/2026,"74","VAS","HYB","ds",131,5895
"2168000",25/05/2026,"74","VAS","PREPAID","qe2",33,198
"2168000",25/05/2026,"74","VAS","HYB","dse",43,1075
"2168000",25/05/2026,"74","VAS","HYB","gm",200,80
"2168000",25/05/2026,"74","VAS","PREPAID","ms",1,45
"21685051",25/05/2026,"75","VAS","PREPAID","_N",57,57
"2168000",25/05/2026,"74","VAS","HYB","dst",6,15
"2168000",25/05/2026,"74","VAS","HYB","cpt",40,22
"2168000",25/05/2026,"74","VAS","HYB","sh2",2,2998
"2168000",25/05/2026,"74","VAS","PREPAID","viu2",1,25
"21685005",25/05/2026,"74","VAS","PREPAID","_N",2,19
"2168000",26/05/2026,"74","VAS","PREPAID","qe3",5119,281545
"21685353",26/05/2026,"75","VAS","PREPAID","_N",7329,21987
"2168000",26/05/2026,"74","VAS","PREPAID","foo1",443,19935
"2168000",26/05/2026,"74","VAS","HYB","ww",871,4355
"2168000",26/05/2026,"74","VAS","PREPAID","too1",849,4245
"216853771",26/05/2026,"75","VAS","PREPAID","_N",4546,15911
"2168000",26/05/2026,"74","VAS","PREPAID","nj1",3109,6218
"2168560603",26/05/2026,"75","VAS","PREPAID","_N",5560,2502
"2168000",26/05/2026,"74","VAS","PREPAID","tj",4528,20376
"21685856",26/05/2026,"75","VAS","HYB","_N",260,182
"2168000",26/05/2026,"74","VAS","PREPAID","tth",1315,59175
"21685555",26/05/2026,"74","VAS","PREPAID","_N",9,81
"2168000",26/05/2026,"74","VAS","PREPAID","se2",10,7
"21685151",26/05/2026,"74","VAS","PREPAID","_N",3,3
"2168000",27/05/2026,"74","VAS","PREPAID","sw1",8219,49314
"2168000",27/05/2026,"74","VAS","PREPAID","elj1",2643,10572
"2168000",27/05/2026,"74","VAS","PREPAID","plw1",20856,10428
"2168000",27/05/2026,"74","VAS","PREPAID","ww",16123,80615
"2168000",27/05/2026,"74","VAS","PREPAID","kow2",7458,44748
"2168000",27/05/2026,"74","VAS","PREPAID","9is",8159,285565
"21685353",27/05/2026,"75","VAS","PREPAID","_N",6916,20748
"2168000",27/05/2026,"74","VAS","PREPAID","fof1",890,623
"2168000",27/05/2026,"74","VAS","PREPAID","kid1",1391,62595
"21685353",27/05/2026,"75","VAS","HYB","_N",525,1575
"216855194",27/05/2026,"75","VAS","PREPAID","_N",319,23925
"2168000",27/05/2026,"74","VAS","HYB","fig2",134,737
"21685875",27/05/2026,"75","VAS","HYB","_N",332,2656
"2168000",27/05/2026,"74","VAS","HYB","kid1",94,423
"2168000",27/05/2026,"74","VAS","HYB","nj1",100,20
"2168000",27/05/2026,"74","VAS","HYB","dst",6,15
"2168000",27/05/2026,"74","VAS","PREPAID","se2",15,105
"2168000",27/05/2026,"74","VAS","HYB","mo1",82,492
"2168000",28/05/2026,"74","VAS","PREPAID","plw1",19684,9842
"2168000",28/05/2026,"74","VAS","PREPAID","taw1",5785,3471
"2168000",28/05/2026,"74","VAS","PREPAID","rtt1",15072,67824
"2168000",28/05/2026,"74","VAS","PREPAID","esp",2303,11515
"2168000",28/05/2026,"74","VAS","PREPAID","qe3",4659,256245
"2168000",28/05/2026,"74","VAS","PREPAID","elj1",2371,9484
"2168000",28/05/2026,"74","VAS","PREPAID","bus1",5714,34284
"2168560602",28/05/2026,"75","VAS","HYB","_N",406,1827
"21685198",28/05/2026,"75","VAS","PREPAID","_N",2952,1476
"2168000",28/05/2026,"74","VAS","PREPAID","ds",608,2736
"2168000",28/05/2026,"74","VAS","HYB","bus1",1525,915
"2168000",28/05/2026,"74","VAS","HYB","lig1",843,4215
"2168000",28/05/2026,"74","VAS","HYB","es1",471,2355
"21685875",28/05/2026,"75","VAS","HYB","_N",330,264
"21685857",28/05/2026,"75","VAS","HYB","_N",138,966
"2168000",28/05/2026,"74","VAS","HYB","ds",99,4455
"2168000",28/05/2026,"74","VAS","HYB","too1",22,11
"2168000",28/05/2026,"74","VAS","HYB","tth",61,2745
"21685988",28/05/2026,"74","VAS","PREPAID","_N",173,2595
"2168000",28/05/2026,"74","VAS","PREPAID","dsc",10,25
"21685940",27/05/2026,"74","VAS","PREPAID","_N",1,9
"21685999",28/05/2026,"74","VAS","PREPAID","_N",14,2016
"2168000",28/05/2026,"74","VAS","HYB","ajw1",80,48
"2168000",28/05/2026,"74","VAS","HYB","nj2",5,35
"21685988",28/05/2026,"74","VAS","HYB","_N",7,105
"2168000",28/05/2026,"74","VAS","HYB","sh1",2,1798
"2168000",29/05/2026,"74","VAS","PREPAID","nj1",3456,6912
"216853771",29/05/2026,"75","VAS","PREPAID","_N",4270,14945
"2168000",29/05/2026,"74","VAS","HYB","bus1",1576,9456
"216855201",29/05/2026,"75","VAS","PREPAID","_N",12932,6466
"2168000",29/05/2026,"74","VAS","PREPAID","fig2",1297,71335
"2168590604",29/05/2026,"75","VAS","PREPAID","_N",2864,177568
"2168000",29/05/2026,"74","VAS","PREPAID","fof1",851,5957
"21685353",29/05/2026,"75","VAS","PREPAID","_N",6588,19764
"21685351",29/05/2026,"75","VAS","PREPAID","_N",1071,7497
"2168000",29/05/2026,"74","VAS","PREPAID","kid1",1334,6003
"216853771",29/05/2026,"75","VAS","HYB","_N",762,2667
"2168000",29/05/2026,"74","VAS","PREPAID","ds",821,36945
"2168000",29/05/2026,"74","VAS","HYB","lig1",867,4335
"2168000",29/05/2026,"74","VAS","HYB","qe3",101,5555
"2168560603",29/05/2026,"75","VAS","HYB","_N",251,11295
"2168000",29/05/2026,"74","VAS","HYB","foo1",19,855
"216855194",29/05/2026,"75","VAS","PREPAID","_N",244,183
"2168000",29/05/2026,"74","VAS","HYB","ds",139,6255
"21685012",29/05/2026,"74","VAS","PREPAID","_N",3,108
"2168000",29/05/2026,"74","VAS","PREPAID","dsc",16,4
"216855194",29/05/2026,"75","VAS","HYB","_N",3,225
"2168000",28/05/2026,"74","VAS","PREPAID","kid2",1,9
"2168000",28/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",29/05/2026,"74","VAS","PREPAID","sh1",4,3596
"2168000",29/05/2026,"74","VAS","HYB","se2",2,14
"21685005",29/05/2026,"74","VAS","PREPAID","_N",2,19
"21685888",29/05/2026,"74","VAS","PREPAID","_N",1,144
"2168000",30/05/2026,"74","VAS","PREPAID","cf",5247,26235
"21685353",30/05/2026,"75","VAS","PREPAID","_N",6538,19614
"2168000",30/05/2026,"74","VAS","PREPAID","bus1",5583,33498
"2168000",30/05/2026,"74","VAS","PREPAID","rtt1",15529,698805
"2168000",30/05/2026,"74","VAS","PREPAID","mb1",39162,19581
"2168000",30/05/2026,"74","VAS","PREPAID","ra1",3508,1754
"2168000",30/05/2026,"74","VAS","PREPAID","es1",7947,39735
"2168590602",30/05/2026,"75","VAS","HYB","_N",1012,506
"2168000",30/05/2026,"74","VAS","PREPAID","esl1",3080,1540
"2168000",30/05/2026,"74","VAS","PREPAID","ajw2",39,234
"2168000",30/05/2026,"74","VAS","HYB","tth",63,2835
"2168000",30/05/2026,"74","VAS","PREPAID","raf1",789,3945
"21685351",30/05/2026,"75","VAS","PREPAID","_N",894,6258
"2168000",30/05/2026,"74","VAS","HYB","ww",863,4315
"21685856",30/05/2026,"75","VAS","HYB","_N",228,1596
"2168000",30/05/2026,"74","VAS","HYB","es1",462,231
"2168000",30/05/2026,"74","VAS","PREPAID","nj3",6,12
"2168000",30/05/2026,"74","VAS","HYB","qe1",8,56
"2168000",30/05/2026,"74","VAS","HYB","fig2",128,704
"2168000",30/05/2026,"74","VAS","HYB","sw1",172,1032
"21685001",30/05/2026,"75","VAS","HYB","_N",121,3025
"2168000",30/05/2026,"74","VAS","HYB","kow3",625,375
"2168000",30/05/2026,"74","VAS","HYB","sw2",3,18
"21685988",30/05/2026,"74","VAS","HYB","_N",11,165
"2168000",30/05/2026,"74","VAS","HYB","ajw2",20,12
"2168000",30/05/2026,"74","VAS","PREPAID","sh1",3,2697
"2168000",31/05/2026,"74","VAS","PREPAID","es1",7254,3627
"2168000",31/05/2026,"74","VAS","PREPAID","raf",11746,5873
"2168000",31/05/2026,"74","VAS","PREPAID","rtt1",14054,63243
"2168000",31/05/2026,"74","VAS","PREPAID","9is",6932,24262
"2168560602",31/05/2026,"75","VAS","PREPAID","_N",3079,138555
"2168000",31/05/2026,"74","VAS","PREPAID","exs1",542,3252
"21685351",31/05/2026,"75","VAS","PREPAID","_N",1035,7245
"2168000",31/05/2026,"74","VAS","HYB","elj1",136,544
"2168000",31/05/2026,"74","VAS","HYB","qe2",5,3
"2168000",31/05/2026,"74","VAS","PREPAID","dst",79,1975
"21685988",31/05/2026,"74","VAS","PREPAID","_N",99,1485
"2168000",31/05/2026,"74","VAS","PREPAID","nj2",30,21
"2168000",31/05/2026,"74","VAS","PREPAID","taw2",4,14
"21685001",31/05/2026,"75","VAS","HYB","_N",119,2975
"2168000",31/05/2026,"74","VAS","PREPAID","mo2",6,21
"2168000",31/05/2026,"74","VAS","PREPAID","nj3",6,12
"2168000",31/05/2026,"74","VAS","HYB","ajw2",7,42
"2168000",31/05/2026,"74","VAS","PREPAID","ms",1,45
"2168000",31/05/2026,"74","VAS","HYB","taw2",1,35
"2168000",01/05/2026,"74","VAS","HYB","fig2",267,14685
"2168000",01/05/2026,"74","VAS","PREPAID","plw1",20999,104995
"2168000",01/05/2026,"74","VAS","PREPAID","es1",7192,3596
"2168000",01/05/2026,"74","VAS","PREPAID","gm",9770,3908
"2168000",01/05/2026,"74","VAS","PREPAID","exs1",414,2484
"2168590604",01/05/2026,"75","VAS","PREPAID","_N",2911,180482
"2168590603",01/05/2026,"75","VAS","HYB","_N",331,20522
"2168000",01/05/2026,"74","VAS","PREPAID","kid1",867,39015
"2168000",01/05/2026,"74","VAS","PREPAID","taw1",5666,33996
"2168000",01/05/2026,"74","VAS","PREPAID","mo1",997,5982
"2168000",01/05/2026,"74","VAS","HYB","raf",992,496
"2168000",01/05/2026,"74","VAS","HYB","smt1",948,3318
"2168560602",01/05/2026,"75","VAS","HYB","_N",501,22545
"21685051",01/05/2026,"75","VAS","PREPAID","_N",151,151
"21685351",01/05/2026,"75","VAS","HYB","_N",112,784
"2168000",01/05/2026,"74","VAS","PREPAID","foo1",144,648
"21685008",01/05/2026,"75","VAS","PREPAID","_N",573,14325
"21685999",01/05/2026,"74","VAS","HYB","_N",11,1584
"2168000",01/05/2026,"74","VAS","HYB","too1",45,225
"21685001",01/05/2026,"75","VAS","HYB","_N",66,165
"2168000",01/05/2026,"74","VAS","PREPAID","sh1",14,12586
"2168590603",02/05/2026,"75","VAS","HYB","_N",248,15376
"2168000",02/05/2026,"74","VAS","PREPAID","fig2",1374,7557
"2168000",02/05/2026,"74","VAS","PREPAID","ra1",3463,17315
"2168000",02/05/2026,"74","VAS","PREPAID","elj1",2376,9504
"2168000",02/05/2026,"74","VAS","PREPAID","mb1",38673,193365
"2168000",02/05/2026,"74","VAS","PREPAID","cf",4438,2219
"2168000",02/05/2026,"74","VAS","HYB","smt1",823,28805
"21685515",02/05/2026,"75","VAS","PREPAID","_N",3523,193765
"2168000",02/05/2026,"74","VAS","HYB","gm",223,892
"2168000",02/05/2026,"74","VAS","PREPAID","too1",725,3625
"216855193",02/05/2026,"75","VAS","PREPAID","_N",3373,47222
"2168000",02/05/2026,"74","VAS","HYB","elj1",194,776
"2168000",02/05/2026,"74","VAS","PREPAID","kid1",881,39645
"2168000",02/05/2026,"74","VAS","HYB","qe3",106,583
"2168000",02/05/2026,"74","VAS","HYB","mb1",5177,25885
"21685555",02/05/2026,"74","VAS","PREPAID","_N",3,27
"2168000",02/05/2026,"74","VAS","PREPAID","exs1",440,264
"21685510",02/05/2026,"74","VAS","HYB","_N",11,22
"2168000",02/05/2026,"74","VAS","HYB","nj3",8,16
"2168000",02/05/2026,"74","VAS","HYB","kid1",74,333
"2168000",01/05/2026,"74","VAS","PREPAID","est2",1,4
"21685857",02/05/2026,"75","VAS","HYB","_N",66,462
"2168000",01/05/2026,"74","VAS","PREPAID","lig3",1,7
"2168000",03/05/2026,"74","VAS","PREPAID","es1",6824,3412
"21685198",03/05/2026,"75","VAS","HYB","_N",168,84
"2168000",03/05/2026,"74","VAS","HYB","lig1",1048,524
"2168000",03/05/2026,"74","VAS","PREPAID","qe3",4562,25091
"2168000",03/05/2026,"74","VAS","PREPAID","kow2",6300,3780
"2168000",03/05/2026,"74","VAS","HYB","ouk1",1894,947
"216855201",03/05/2026,"75","VAS","PREPAID","_N",12189,60945
"21685351",03/05/2026,"75","VAS","PREPAID","_N",981,6867
"2168000",03/05/2026,"74","VAS","PREPAID","esl1",2611,13055
"2168000",03/05/2026,"74","VAS","PREPAID","esp",1924,962
"21685856",03/05/2026,"75","VAS","PREPAID","_N",3173,22211
"216855201",03/05/2026,"75","VAS","HYB","_N",1596,798
"2168000",03/05/2026,"74","VAS","PREPAID","se1",5147,36029
"2168000",03/05/2026,"74","VAS","PREPAID","mel1",1898,8541
"2168000",03/05/2026,"74","VAS","HYB","fof1",98,686
"21685008",03/05/2026,"75","VAS","PREPAID","_N",249,6225
"2168000",03/05/2026,"74","VAS","HYB","tj",618,2781
"2168000",03/05/2026,"74","VAS","HYB","raf",724,362
