"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","EVENT_STATUS","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION"
"2168000",14/05/2026,"74","VAS","Success","HYB","dse",44
"2168000",14/05/2026,"74","VAS","Success","PREPAID","dsc",19
"21685230",14/05/2026,"74","VAS","Success","PREPAID","_N",18
"2168560603",14/05/2026,"75","VAS","Success","HYB","_N",218
"2168000",14/05/2026,"74","VAS","Success","POSTPAID","viu1",2
"21685051",14/05/2026,"75","VAS","Success","HYB","_N",73
"216855194",14/05/2026,"75","VAS","Success","PREPAID","_N",279
"216855195",14/05/2026,"75","VAS","Success","PREPAID","_N",5
"21685555",14/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",15/05/2026,"74","VAS","Success","PREPAID","exs1",506
"2168000",15/05/2026,"74","VAS","Success","HYB","ww",650
"2168000",15/05/2026,"74","VAS","Success","HYB","9is",187
"21685008",15/05/2026,"75","VAS","Success","PREPAID","_N",827
"2168000",15/05/2026,"74","VAS","Success","HYB","rtt1",762
"2168000",15/05/2026,"74","VAS","Success","HYB","gm",163
"2168000",15/05/2026,"74","VAS","Success","PREPAID","mo1",975
"2168000",15/05/2026,"74","VAS","Success","HYB","fig",321
"2168000",15/05/2026,"74","VAS","Success","HYB","kid1",74
"2168000",15/05/2026,"74","VAS","Success","PREPAID","nj1",3219
"2168000",15/05/2026,"74","VAS","Success","HYB","taw1",671
"2168000",15/05/2026,"74","VAS","Success","PREPAID","taw1",5867
"21685875",15/05/2026,"75","VAS","Success","HYB","_N",262
"2168000",15/05/2026,"74","VAS","Success","PREPAID","elj1",2299
"2168000",15/05/2026,"74","VAS","Success","HYB","esl1",302
"2168560601",15/05/2026,"75","VAS","Success","PREPAID","_N",4988
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","plw1",36
"2168590601",15/05/2026,"75","VAS","Success","PREPAID","_N",9883
"21685098",15/05/2026,"75","VAS","Success","PREPAID","_N",9842
"2168000",15/05/2026,"74","VAS","Success","HYB","est1",28
"21685999",15/05/2026,"74","VAS","Success","PREPAID","_N",12
"2168000",15/05/2026,"74","VAS","Success","HYB","taw2",2
"21685353",15/05/2026,"75","VAS","Success","HYB","_N",459
"2168000",15/05/2026,"74","VAS","Success","PREPAID","dst",77
"2168560603",15/05/2026,"75","VAS","Success","HYB","_N",193
"21685510",15/05/2026,"74","VAS","Success","HYB","_N",43
"21685351",15/05/2026,"75","VAS","Success","PREPAID","_N",1043
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","qe3",2
"2168000",15/05/2026,"74","VAS","Success","POSTPAID","lig1",5
"21685505",15/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",15/05/2026,"74","VAS","Success","HYB","nj2",5
"2168000",15/05/2026,"74","VAS","Success","HYB","dsc",3
"216855195",15/05/2026,"75","VAS","Success","PREPAID","_N",1
"2168000",16/05/2026,"74","VAS","Success","PREPAID","rtt1",13528
"2168000",16/05/2026,"74","VAS","Success","PREPAID","kow3",10346
"2168000",16/05/2026,"74","VAS","Success","PREPAID","cf",4434
"2168000",16/05/2026,"74","VAS","Success","HYB","ra1",259
"2168000",16/05/2026,"74","VAS","Success","PREPAID","ajw1",4940
"2168000",16/05/2026,"74","VAS","Success","PREPAID","mb1",37164
"2168000",16/05/2026,"74","VAS","Success","HYB","kow",1182
"2168000",16/05/2026,"74","VAS","Success","HYB","rtt1",701
"2168000",16/05/2026,"74","VAS","Success","HYB","kow3",507
"2168000",16/05/2026,"74","VAS","Success","HYB","plw1",3605
"21685988",16/05/2026,"74","VAS","Success","PREPAID","_N",107
"2168000",16/05/2026,"74","VAS","Success","PREPAID","too1",698
"21685875",16/05/2026,"75","VAS","Success","PREPAID","_N",4077
"2168000",16/05/2026,"74","VAS","Success","POSTPAID","fof1",5
"21685001",16/05/2026,"75","VAS","Success","PREPAID","_N",970
"21685008",16/05/2026,"75","VAS","Success","PREPAID","_N",530
"21685580",16/05/2026,"74","VAS","Success","PREPAID","_N",31
"2168000",16/05/2026,"74","VAS","Success","HYB","nj1",63
"2168000",16/05/2026,"74","VAS","Success","POSTPAID","se1",5
"21685353",16/05/2026,"74","VAS","Success","PREPAID","_N",16
"21685230",16/05/2026,"74","VAS","Success","PREPAID","_N",7
"2168000",16/05/2026,"74","VAS","Success","HYB","qe1",8
"21685004",16/05/2026,"74","VAS","Success","HYB","_N",3
"2168000",17/05/2026,"74","VAS","Success","PREPAID","tj",2575
"2168000",17/05/2026,"74","VAS","Success","PREPAID","ab1",4619
"2168000",17/05/2026,"74","VAS","Success","PREPAID","cf",2269
"2168000",17/05/2026,"74","VAS","Success","PREPAID","esl1",2787
"2168000",17/05/2026,"74","VAS","Success","HYB","9is",107
"2168000",17/05/2026,"74","VAS","Success","HYB","kow",816
"2168000",17/05/2026,"74","VAS","Success","HYB","es1",229
"2168000",17/05/2026,"74","VAS","Success","HYB","cpr",423
"2168000",17/05/2026,"74","VAS","Success","PREPAID","foo1",143
"21685085",17/05/2026,"74","VAS","Success","PREPAID","_N",300
"2168000",17/05/2026,"74","VAS","Success","HYB","bus1",1354
"2168000",17/05/2026,"74","VAS","Success","POSTPAID","kow2",2
"2168590604",17/05/2026,"75","VAS","Success","PREPAID","_N",2636
"2168000",17/05/2026,"74","VAS","Success","PREPAID","mo1",1017
"2168000",17/05/2026,"74","VAS","Success","HYB","smt1",560
"2168000",17/05/2026,"74","VAS","Success","PREPAID","mel1",1131
"2168000",17/05/2026,"74","VAS","Success","HYB","exs1",23
"2168000",17/05/2026,"74","VAS","Success","HYB","dse",25
"2168000",17/05/2026,"74","VAS","Success","POSTPAID","fof1",7
"21687920",17/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685353",17/05/2026,"74","VAS","Success","PREPAID","_N",3
"2168000",18/05/2026,"74","VAS","Success","PREPAID","9is",7858
"2168000",18/05/2026,"74","VAS","Success","PREPAID","rtt1",15561
"2168000",18/05/2026,"74","VAS","Success","HYB","tj",583
"2168000",18/05/2026,"74","VAS","Success","HYB","gm",163
"2168000",18/05/2026,"74","VAS","Success","POSTPAID","mb1",42
"2168000",18/05/2026,"74","VAS","Success","PREPAID","ra1",3540
"2168000",18/05/2026,"74","VAS","Success","PREPAID","foo1",386
"2168590601",18/05/2026,"75","VAS","Success","PREPAID","_N",10125
"2168000",18/05/2026,"74","VAS","Success","PREPAID","mo1",1125
"216853771",18/05/2026,"75","VAS","Success","HYB","_N",715
"21685510",18/05/2026,"74","VAS","Success","PREPAID","_N",156
"21685988",18/05/2026,"74","VAS","Success","HYB","_N",7
"2168000",18/05/2026,"74","VAS","Success","HYB","exs1",46
"21685555",18/05/2026,"74","VAS","Success","PREPAID","_N",13
"21685857",18/05/2026,"75","VAS","Success","PREPAID","_N",4194
"21685098",18/05/2026,"75","VAS","Success","HYB","_N",783
"2168000",18/05/2026,"74","VAS","Success","PREPAID","mel1",1896
"2168000",18/05/2026,"74","VAS","Success","POSTPAID","lig1",6
"21685990",18/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685230",18/05/2026,"74","VAS","Success","PREPAID","_N",30
"2168000",18/05/2026,"74","VAS","Success","POSTPAID","bus1",11
"2168590604",18/05/2026,"75","VAS","Success","PREPAID","_N",2867
"21685505",18/05/2026,"74","VAS","Success","PREPAID","_N",8
"2168000",19/05/2026,"74","VAS","Success","PREPAID","kow2",7103
"2168000",19/05/2026,"74","VAS","Success","HYB","kow",1193
"2168000",19/05/2026,"74","VAS","Success","HYB","kow2",333
"2168000",19/05/2026,"74","VAS","Success","PREPAID","too1",654
"2168000",19/05/2026,"74","VAS","Success","PREPAID","cpr",10390
"2168000",19/05/2026,"74","VAS","Success","PREPAID","sw1",7413
"2168000",19/05/2026,"74","VAS","Success","HYB","rtt1",714
"216855201",19/05/2026,"75","VAS","Success","HYB","_N",1443
"2168000",19/05/2026,"74","VAS","Success","PREPAID","raf1",884
"2168000",19/05/2026,"74","VAS","Success","PREPAID","se1",5402
"21685515",19/05/2026,"75","VAS","Success","PREPAID","_N",3722
"2168000",19/05/2026,"74","VAS","Success","HYB","esl1",299
"2168000",19/05/2026,"74","VAS","Success","PREPAID","qe3",4723
"2168000",19/05/2026,"74","VAS","Success","HYB","ww",653
"2168000",19/05/2026,"74","VAS","Success","PREPAID","cpt",478
"21685035",19/05/2026,"74","VAS","Success","PREPAID","_N",179
"2168000",19/05/2026,"74","VAS","Success","HYB","raf",585
"2168000",19/05/2026,"74","VAS","Success","PREPAID","mel1",2274
"2168000",19/05/2026,"74","VAS","Success","HYB","ra1",273
"2168000",19/05/2026,"74","VAS","Success","PREPAID","nj2",37
"2168000",19/05/2026,"74","VAS","Success","PREPAID","viu1",1996
"21685353",19/05/2026,"74","VAS","Success","PREPAID","_N",8
"2168000",19/05/2026,"74","VAS","Success","HYB","foo1",20
"2168000",19/05/2026,"74","VAS","Success","HYB","dsc",3
"2168000",19/05/2026,"74","VAS","Success","POSTPAID","kow3",1
"21685220",19/05/2026,"75","VAS","Success","PREPAID","_N",9359
"2168590603",19/05/2026,"75","VAS","Success","PREPAID","_N",4615
"2168590603",19/05/2026,"75","VAS","Success","HYB","_N",205
"21685198",19/05/2026,"75","VAS","Success","HYB","_N",175
"21685580",19/05/2026,"74","VAS","Success","POSTPAID","_N",1
"2168000",19/05/2026,"74","VAS","Success","POSTPAID","esl1",4
"21685822",18/05/2026,"74","VAS","Success","PREPAID","_N",1
"216855193",19/05/2026,"75","VAS","Success","HYB","_N",72
"21685001",19/05/2026,"75","VAS","Success","HYB","_N",38
"21685004",19/05/2026,"74","VAS","Success","PREPAID","_N",7
"2168000",20/05/2026,"74","VAS","Success","HYB","gm",155
"2168000",20/05/2026,"74","VAS","Success","PREPAID","sw1",7541
"216855201",20/05/2026,"75","VAS","Success","PREPAID","_N",13313
"216853771",20/05/2026,"75","VAS","Success","HYB","_N",745
"2168000",20/05/2026,"74","VAS","Success","PREPAID","bus1",6003
"2168000",20/05/2026,"74","VAS","Success","POSTPAID","esl1",1
"2168000",20/05/2026,"74","VAS","Success","POSTPAID","sw1",1
"2168000",20/05/2026,"74","VAS","Success","POSTPAID","fig",2
"2168000",20/05/2026,"74","VAS","Success","HYB","kow3",504
"2168000",20/05/2026,"74","VAS","Success","HYB","fof1",106
"2168000",20/05/2026,"74","VAS","Success","PREPAID","nj1",3405
"2168000",20/05/2026,"74","VAS","Success","PREPAID","cf",5111
"2168000",20/05/2026,"74","VAS","Success","HYB","cpr",550
"2168000",20/05/2026,"74","VAS","Success","PREPAID","ab1",4951
"2168000",20/05/2026,"74","VAS","Success","PREPAID","elj1",2499
"21685875",20/05/2026,"75","VAS","Success","PREPAID","_N",4333
"21685198",20/05/2026,"75","VAS","Success","PREPAID","_N",2966
"2168000",20/05/2026,"74","VAS","Success","POSTPAID","cpr",2
"2168000",20/05/2026,"74","VAS","Success","HYB","qe3",92
"2168000",20/05/2026,"74","VAS","Success","HYB","taw1",662
"21685085",20/05/2026,"74","VAS","Success","PREPAID","_N",253
"2168000",20/05/2026,"74","VAS","Success","PREPAID","kow2",6937
"21685856",20/05/2026,"75","VAS","Success","PREPAID","_N",4212
"21685856",20/05/2026,"75","VAS","Success","HYB","_N",184
"21685857",20/05/2026,"75","VAS","Success","HYB","_N",130
"2168590601",20/05/2026,"75","VAS","Success","HYB","_N",541
"2168000",20/05/2026,"74","VAS","Success","PREPAID","dsc",15
"2168000",20/05/2026,"74","VAS","Success","HYB","sh2",6
"2168000",20/05/2026,"74","VAS","Success","PREPAID","viu1",1964
"21685353",20/05/2026,"75","VAS","Success","HYB","_N",485
"21685051",20/05/2026,"75","VAS","Success","HYB","_N",61
"21685351",20/05/2026,"75","VAS","Success","HYB","_N",109
"21685666",20/05/2026,"74","VAS","Success","HYB","_N",13
"21685004",20/05/2026,"74","VAS","Success","PREPAID","_N",3
"2168000",21/05/2026,"74","VAS","Success","PREPAID","ajw1",5199
"2168000",21/05/2026,"74","VAS","Success","PREPAID","sw1",7710
"2168000",21/05/2026,"74","VAS","Success","PREPAID","exs1",511
"2168000",21/05/2026,"74","VAS","Success","HYB","tts",174
"2168000",21/05/2026,"74","VAS","Success","HYB","esl1",325
"2168000",21/05/2026,"74","VAS","Success","PREPAID","raf",13488
"2168000",21/05/2026,"74","VAS","Success","PREPAID","mo1",1122
"2168000",21/05/2026,"74","VAS","Success","PREPAID","esp",2336
"2168590602",21/05/2026,"75","VAS","Success","HYB","_N",885
"2168590601",21/05/2026,"75","VAS","Success","PREPAID","_N",10120
"2168000",21/05/2026,"74","VAS","Success","HYB","qe1",7
"21685008",20/05/2026,"75","VAS","Success","HYB","_N",47
"2168000",21/05/2026,"74","VAS","Success","POSTPAID","es1",1
"2168000",21/05/2026,"74","VAS","Success","HYB","mo1",54
"2168000",21/05/2026,"74","VAS","Success","PREPAID","tth",1155
"2168000",21/05/2026,"74","VAS","Success","PREPAID","taw2",22
"2168000",21/05/2026,"74","VAS","Success","POSTPAID","ouk1",18
"21685875",21/05/2026,"75","VAS","Success","PREPAID","_N",4531
"21685505",21/05/2026,"74","VAS","Success","PREPAID","_N",12
"2168000",21/05/2026,"74","VAS","Success","POSTPAID","ds",1
"2168000",21/05/2026,"74","VAS","Success","HYB","dst",6
"21685035",21/05/2026,"74","VAS","Success","HYB","_N",49
"2168000",21/05/2026,"74","VAS","Success","PREPAID","sh1",8
"21685505",21/05/2026,"74","VAS","Success","HYB","_N",2
"21685230",21/05/2026,"74","VAS","Success","POSTPAID","_N",1
"216855195",21/05/2026,"75","VAS","Success","PREPAID","_N",3
"2168000",21/05/2026,"74","VAS","Success","POSTPAID","bus1",7
"2168000",21/05/2026,"74","VAS","Success","PREPAID","sh2",9
"21685822",21/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685005",21/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685351",21/05/2026,"74","VAS","Success","PREPAID","_N",4
"216855202",21/05/2026,"75","VAS","Success","PREPAID","_N",2
"2168000",21/05/2026,"74","VAS","Success","HYB","sh1",3
"2168000",22/05/2026,"74","VAS","Success","PREPAID","cf",5505
"2168000",22/05/2026,"74","VAS","Success","PREPAID","ww",15850
"2168000",22/05/2026,"74","VAS","Success","PREPAID","tts",4795
"2168000",22/05/2026,"74","VAS","Success","HYB","tts",176
"2168000",22/05/2026,"74","VAS","Success","HYB","ww",680
"2168000",22/05/2026,"74","VAS","Success","HYB","taw1",730
"2168000",22/05/2026,"74","VAS","Success","HYB","es1",405
"2168000",22/05/2026,"74","VAS","Success","PREPAID","lig1",4360
"2168000",22/05/2026,"74","VAS","Success","HYB","ouk1",1739
"2168000",22/05/2026,"74","VAS","Success","HYB","raf1",33
"2168000",22/05/2026,"74","VAS","Success","HYB","mo1",68
"2168000",22/05/2026,"74","VAS","Success","PREPAID","sh2",15
"21685000",21/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",22/05/2026,"74","VAS","Success","PREPAID","viu1",2076
"21685035",22/05/2026,"74","VAS","Success","HYB","_N",41
"21685999",22/05/2026,"74","VAS","Success","PREPAID","_N",13
"2168590601",22/05/2026,"75","VAS","Success","HYB","_N",584
"2168560601",22/05/2026,"75","VAS","Success","HYB","_N",119
"2168560603",22/05/2026,"75","VAS","Success","PREPAID","_N",5580
"21685353",22/05/2026,"75","VAS","Success","HYB","_N",507
"21685001",22/05/2026,"75","VAS","Success","HYB","_N",50
"2168000",22/05/2026,"74","VAS","Success","PREPAID","bus2",2
"21685999",22/05/2026,"74","VAS","Success","HYB","_N",1
"216870020",22/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",22/05/2026,"74","VAS","Success","PREPAID","mo2",5
"21685004",22/05/2026,"74","VAS","Success","PREPAID","_N",3
"2168000",22/05/2026,"74","VAS","Success","PREPAID","exs2",1
"2168000",23/05/2026,"74","VAS","Success","HYB","gm",202
"216853771",23/05/2026,"75","VAS","Success","PREPAID","_N",3464
"2168560603",23/05/2026,"75","VAS","Success","PREPAID","_N",5673
"2168000",23/05/2026,"74","VAS","Success","HYB","es1",442
"2168000",23/05/2026,"74","VAS","Success","HYB","ajw1",85
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","mb1",45
"2168000",23/05/2026,"74","VAS","Success","HYB","kid1",91
"2168000",23/05/2026,"74","VAS","Success","HYB","taw1",815
"2168000",23/05/2026,"74","VAS","Success","PREPAID","elj1",2708
"2168000",23/05/2026,"74","VAS","Success","PREPAID","vib1",6
"2168000",23/05/2026,"74","VAS","Success","PREPAID","viu1",2187
"2168000",23/05/2026,"74","VAS","Success","HYB","se1",1068
"21685035",23/05/2026,"74","VAS","Success","PREPAID","_N",46
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","se1",1
"21685875",23/05/2026,"75","VAS","Success","HYB","_N",302
"21685510",23/05/2026,"74","VAS","Success","HYB","_N",16
"21685051",23/05/2026,"75","VAS","Success","PREPAID","_N",223
"21685353",23/05/2026,"75","VAS","Success","HYB","_N",519
"2168777777733300",23/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685351",23/05/2026,"75","VAS","Success","HYB","_N",100
"2168000",23/05/2026,"74","VAS","Success","HYB","dst",8
"21685990",23/05/2026,"74","VAS","Success","PREPAID","_N",5
"2168000",23/05/2026,"74","VAS","Success","PREPAID","sh1",6
"21685840",23/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685005",23/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",24/05/2026,"74","VAS","Success","PREPAID","tj",4110
"2168000",24/05/2026,"74","VAS","Success","PREPAID","sw1",7900
"2168000",24/05/2026,"74","VAS","Success","HYB","es1",464
"2168000",24/05/2026,"74","VAS","Success","HYB","sw1",183
"2168000",24/05/2026,"74","VAS","Success","PREPAID","smt1",10647
"2168000",24/05/2026,"74","VAS","Success","PREPAID","nj2",30
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","bus1",7
"2168000",24/05/2026,"74","VAS","Success","HYB","esp",176
"2168000",24/05/2026,"74","VAS","Success","HYB","kow",1366
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","ouk1",18
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","fof1",7
"21685198",24/05/2026,"75","VAS","Success","PREPAID","_N",2962
"2168560603",24/05/2026,"75","VAS","Success","HYB","_N",248
"21685999",24/05/2026,"74","VAS","Success","PREPAID","_N",15
"21685666",24/05/2026,"74","VAS","Success","HYB","_N",6
"21685666",24/05/2026,"74","VAS","Success","PREPAID","_N",7
"21685857",24/05/2026,"75","VAS","Success","PREPAID","_N",3887
"21687593447301",24/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","qe3",1
"21685580",24/05/2026,"74","VAS","Success","HYB","_N",2
"21685151",24/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",25/05/2026,"74","VAS","Success","PREPAID","9is",8523
"2168000",25/05/2026,"74","VAS","Success","PREPAID","ouk1",8374
"2168000",25/05/2026,"74","VAS","Success","PREPAID","raf",14564
"2168000",25/05/2026,"74","VAS","Success","PREPAID","too1",771
"216855201",25/05/2026,"75","VAS","Success","PREPAID","_N",17288
"216855201",25/05/2026,"75","VAS","Success","HYB","_N",2080
"216853771",25/05/2026,"75","VAS","Success","HYB","_N",1046
"2168000",25/05/2026,"74","VAS","Success","PREPAID","ab1",5257
"2168000",25/05/2026,"74","VAS","Success","HYB","ra1",325
"2168000",25/05/2026,"74","VAS","Success","HYB","gm",200
"2168000",25/05/2026,"74","VAS","Success","HYB","raf1",32
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","cpr",4
"2168000",25/05/2026,"74","VAS","Success","HYB","cpt",40
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","mb1",44
"216855202",24/05/2026,"75","VAS","Success","PREPAID","_N",1
"2168000",25/05/2026,"74","VAS","Success","HYB","kow",1474
"2168000",25/05/2026,"74","VAS","Success","PREPAID","kow2",8026
"2168000",25/05/2026,"74","VAS","Success","PREPAID","ms",1
"2168590602",25/05/2026,"75","VAS","Success","PREPAID","_N",11414
"2168590602",25/05/2026,"75","VAS","Success","HYB","_N",1113
"21685198",25/05/2026,"75","VAS","Success","HYB","_N",209
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","fof1",7
"2168000",25/05/2026,"74","VAS","Success","PREPAID","ds",880
"216875",24/05/2026,"74","VAS","Success","PREPAID","_N",4
"21685005",24/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",25/05/2026,"74","VAS","Success","HYB","ds",131
"2168000",25/05/2026,"74","VAS","Success","HYB","dst",6
"2168000",25/05/2026,"74","VAS","Success","HYB","dse",43
"2168560602",25/05/2026,"75","VAS","Success","HYB","_N",412
"2168000",25/05/2026,"74","VAS","Success","PREPAID","viu2",1
"21685353",25/05/2026,"74","VAS","Success","PREPAID","_N",12
"21685285",25/05/2026,"74","VAS","Success","HYB","_N",7
"21685051",25/05/2026,"75","VAS","Success","PREPAID","_N",67
"2168000",25/05/2026,"74","VAS","Success","HYB","sh2",2
"21685005",25/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685004",25/05/2026,"74","VAS","Success","PREPAID","_N",1
"216853771",26/05/2026,"75","VAS","Success","PREPAID","_N",4640
"2168000",26/05/2026,"74","VAS","Success","PREPAID","tj",4528
"2168000",26/05/2026,"74","VAS","Success","PREPAID","foo1",443
"2168000",26/05/2026,"74","VAS","Success","HYB","ww",871
"2168000",26/05/2026,"74","VAS","Success","PREPAID","qe3",5119
"2168000",26/05/2026,"74","VAS","Success","PREPAID","nj1",3109
"2168000",26/05/2026,"74","VAS","Success","POSTPAID","fig",3
"2168000",26/05/2026,"74","VAS","Success","POSTPAID","mb1",44
"2168560603",26/05/2026,"75","VAS","Success","PREPAID","_N",5846
"2168000",26/05/2026,"74","VAS","Success","PREPAID","too1",849
"21685353",26/05/2026,"75","VAS","Success","PREPAID","_N",7650
"21685856",26/05/2026,"75","VAS","Success","HYB","_N",261
"2168000",26/05/2026,"74","VAS","Success","PREPAID","tth",1315
"21685555",26/05/2026,"74","VAS","Success","PREPAID","_N",9
